[40] (sup=25316.280, per=15.000, score=0.643)
[4473] (sup=85.140, per=4255.000, score=0.476)
[5532] (sup=54.370, per=4226.000, score=0.476)
[5021] (sup=47.350, per=4226.000, score=0.476)
[983] (sup=61.890, per=4241.000, score=0.476)
[4607] (sup=36.600, per=4219.000, score=0.476)
[573] (sup=89.730, per=4273.000, score=0.476)
[2095] (sup=43.290, per=4227.000, score=0.476)
[3720] (sup=57.870, per=4245.000, score=0.476)
[76] (sup=162.390, per=4350.000, score=0.476)
[537] (sup=127.890, per=4316.000, score=0.476)
[3858] (sup=61.470, per=4251.000, score=0.476)
[6717] (sup=80.940, per=4271.000, score=0.476)
[3924] (sup=52.250, per=4245.000, score=0.476)
[1796] (sup=62.750, per=4258.000, score=0.476)
[2575] (sup=59.300, per=4257.000, score=0.476)
[3201] (sup=29.940, per=4229.000, score=0.476)
[2189] (sup=118.470, per=4320.000, score=0.476)
[5053] (sup=40.310, per=4245.000, score=0.476)
[4378] (sup=58.820, per=4271.000, score=0.476)
[1829] (sup=32.530, per=4247.000, score=0.476)
[1923] (sup=82.250, per=4297.000, score=0.476)
[1848] (sup=56.120, per=4273.000, score=0.476)
[4514] (sup=58.530, per=4277.000, score=0.476)
[43] (sup=51.110, per=4271.000, score=0.476)
[1797] (sup=104.770, per=4325.000, score=0.476)
[930] (sup=53.160, per=4274.000, score=0.476)
[2379] (sup=94.560, per=4317.000, score=0.476)
[586] (sup=50.060, per=4281.000, score=0.476)
[2050] (sup=68.940, per=4308.000, score=0.476)
[5134] (sup=43.270, per=4283.000, score=0.476)
[4163] (sup=48.890, per=4289.000, score=0.476)
[2487] (sup=53.850, per=4299.000, score=0.476)
[1391] (sup=98.550, per=4344.000, score=0.476)
[5409] (sup=57.250, per=4306.000, score=0.476)
[130] (sup=99.310, per=4349.000, score=0.476)
[846] (sup=69.920, per=4328.000, score=0.476)
[5999] (sup=38.380, per=4299.000, score=0.476)
[59] (sup=85.130, per=4346.000, score=0.476)
[3446] (sup=36.910, per=4299.000, score=0.476)
[3094] (sup=54.980, per=4319.000, score=0.476)
[881] (sup=112.340, per=4378.000, score=0.476)
[4227] (sup=81.970, per=4350.000, score=0.476)
[2903] (sup=55.400, per=4328.000, score=0.476)
[4268] (sup=75.540, per=4349.000, score=0.476)
[2891] (sup=46.200, per=4331.000, score=0.476)
[629] (sup=38.960, per=4329.000, score=0.476)
[4590] (sup=52.720, per=4346.000, score=0.476)
[1588] (sup=59.590, per=4353.000, score=0.476)
[6149] (sup=41.480, per=4343.000, score=0.476)
[5466] (sup=65.280, per=4367.000, score=0.476)
[2688] (sup=41.220, per=4346.000, score=0.476)
[715] (sup=71.710, per=4377.000, score=0.476)
[3496] (sup=24.350, per=4332.000, score=0.476)
[3908] (sup=44.070, per=4352.000, score=0.476)
[1714] (sup=47.530, per=4356.000, score=0.476)
[3850] (sup=47.380, per=4361.000, score=0.476)
[4480] (sup=46.580, per=4362.000, score=0.476)
[486] (sup=96.970, per=4413.000, score=0.476)
[3494] (sup=39.460, per=4361.000, score=0.475)
[3954] (sup=40.350, per=4362.000, score=0.475)
[2755] (sup=41.950, per=4364.000, score=0.475)
[5642] (sup=38.770, per=4372.000, score=0.475)
[6778] (sup=53.900, per=4388.000, score=0.475)
[1049] (sup=63.650, per=4407.000, score=0.475)
[3457] (sup=30.640, per=4378.000, score=0.475)
[3661] (sup=63.500, per=4412.000, score=0.475)
[3610] (sup=50.010, per=4399.000, score=0.475)
[4547] (sup=78.350, per=4435.000, score=0.475)
[5511] (sup=54.530, per=4414.000, score=0.475)
[6064] (sup=26.180, per=4387.000, score=0.475)
[3933] (sup=30.120, per=4391.000, score=0.475)
[5681] (sup=25.670, per=4387.000, score=0.475)
[5673] (sup=31.000, per=4394.000, score=0.475)
[1183] (sup=40.150, per=4404.000, score=0.475)
[470] (sup=35.800, per=4406.000, score=0.475)
[2060] (sup=43.680, per=4414.000, score=0.475)
[4656] (sup=50.620, per=4422.000, score=0.475)
[975] (sup=76.320, per=4449.000, score=0.475)
[2539] (sup=48.030, per=4422.000, score=0.475)
[1643] (sup=104.840, per=4484.000, score=0.475)
[2282] (sup=64.240, per=4452.000, score=0.475)
[2436] (sup=27.560, per=4417.000, score=0.475)
[1659] (sup=78.420, per=4469.000, score=0.475)
[5743] (sup=54.230, per=4448.000, score=0.475)
[6096] (sup=55.900, per=4452.000, score=0.475)
[964] (sup=75.730, per=4472.000, score=0.475)
[4860] (sup=92.650, per=4491.000, score=0.475)
[4706] (sup=41.540, per=4447.000, score=0.475)
[1818] (sup=42.640, per=4453.000, score=0.475)
[2111] (sup=73.130, per=4484.000, score=0.475)
[5151] (sup=49.040, per=4463.000, score=0.475)
[660] (sup=57.700, per=4475.000, score=0.475)
[1220] (sup=80.650, per=4500.000, score=0.475)
[3530] (sup=36.140, per=4456.000, score=0.475)
[211] (sup=34.350, per=4455.000, score=0.475)
[2031] (sup=50.340, per=4479.000, score=0.475)
[219] (sup=51.640, per=4481.000, score=0.475)
[3913] (sup=54.550, per=4487.000, score=0.475)
[3887] (sup=39.940, per=4474.000, score=0.475)
[2716] (sup=65.650, per=4500.000, score=0.475)
[1521] (sup=57.840, per=4498.000, score=0.475)
[2668] (sup=48.390, per=4494.000, score=0.475)
[1830] (sup=41.680, per=4489.000, score=0.475)
[2481] (sup=97.310, per=4545.000, score=0.475)
[4787] (sup=49.180, per=4499.000, score=0.475)
[2789] (sup=104.700, per=4556.000, score=0.475)
[2589] (sup=63.110, per=4521.000, score=0.475)
[2396] (sup=56.970, per=4515.000, score=0.475)
[5963] (sup=37.670, per=4503.000, score=0.475)
[3295] (sup=144.180, per=4610.000, score=0.475)
[2194] (sup=50.220, per=4528.000, score=0.475)
[2765] (sup=66.820, per=4550.000, score=0.475)
[3880] (sup=39.150, per=4528.000, score=0.475)
[3354] (sup=39.920, per=4529.000, score=0.475)
[2394] (sup=56.550, per=4546.000, score=0.475)
[3027] (sup=29.480, per=4520.000, score=0.475)
[1498] (sup=126.120, per=4618.000, score=0.475)
[4120] (sup=46.810, per=4540.000, score=0.475)
[5570] (sup=51.190, per=4546.000, score=0.475)
[4341] (sup=85.350, per=4583.000, score=0.474)
[5870] (sup=48.130, per=4555.000, score=0.474)
[3495] (sup=38.910, per=4552.000, score=0.474)
[693] (sup=47.960, per=4563.000, score=0.474)
[4596] (sup=47.190, per=4565.000, score=0.474)
[4203] (sup=33.390, per=4557.000, score=0.474)
[3534] (sup=53.140, per=4577.000, score=0.474)
[199] (sup=50.920, per=4575.000, score=0.474)
[234] (sup=52.540, per=4577.000, score=0.474)
[246] (sup=32.460, per=4563.000, score=0.474)
[1877] (sup=40.170, per=4574.000, score=0.474)
[6141] (sup=28.410, per=4563.000, score=0.474)
[1703] (sup=68.220, per=4607.000, score=0.474)
[1543] (sup=43.820, per=4585.000, score=0.474)
[3505] (sup=97.790, per=4640.000, score=0.474)
[604] (sup=36.680, per=4580.000, score=0.474)
[595] (sup=49.240, per=4601.000, score=0.474)
[325] (sup=25.590, per=4581.000, score=0.474)
[1726] (sup=47.810, per=4604.000, score=0.474)
[4372] (sup=40.750, per=4597.000, score=0.474)
[1269] (sup=45.750, per=4604.000, score=0.474)
[2889] (sup=44.200, per=4603.000, score=0.474)
[2181] (sup=59.670, per=4621.000, score=0.474)
[858] (sup=53.950, per=4617.000, score=0.474)
[2187] (sup=127.700, per=4696.000, score=0.474)
[4008] (sup=47.450, per=4619.000, score=0.474)
[3249] (sup=40.590, per=4613.000, score=0.474)
[3478] (sup=26.450, per=4600.000, score=0.474)
[1890] (sup=34.060, per=4608.000, score=0.474)
[2476] (sup=51.010, per=4625.000, score=0.474)
[1431] (sup=92.000, per=4670.000, score=0.474)
[2598] (sup=31.940, per=4612.000, score=0.474)
[1069] (sup=32.840, per=4613.000, score=0.474)
[1073] (sup=116.810, per=4701.000, score=0.474)
[4035] (sup=35.700, per=4626.000, score=0.474)
[4363] (sup=44.820, per=4636.000, score=0.474)
[1670] (sup=45.330, per=4637.000, score=0.474)
[4398] (sup=35.840, per=4629.000, score=0.474)
[292] (sup=58.470, per=4656.000, score=0.474)
[1807] (sup=23.090, per=4621.000, score=0.474)
[1071] (sup=42.500, per=4642.000, score=0.474)
[3815] (sup=47.310, per=4650.000, score=0.474)
[808] (sup=94.210, per=4701.000, score=0.474)
[4841] (sup=33.750, per=4643.000, score=0.474)
[5782] (sup=41.290, per=4651.000, score=0.474)
[3448] (sup=69.920, per=4686.000, score=0.474)
[2172] (sup=55.520, per=4672.000, score=0.474)
[570] (sup=64.750, per=4683.000, score=0.474)
[312] (sup=45.290, per=4664.000, score=0.474)
[1897] (sup=93.630, per=4720.000, score=0.474)
[2024] (sup=36.420, per=4673.000, score=0.474)
[1116] (sup=89.560, per=4730.000, score=0.474)
[828] (sup=45.080, per=4687.000, score=0.474)
[498] (sup=165.900, per=4810.000, score=0.474)
[797] (sup=43.670, per=4693.000, score=0.474)
[1865] (sup=46.660, per=4696.000, score=0.474)
[1741] (sup=38.440, per=4689.000, score=0.474)
[3435] (sup=69.150, per=4720.000, score=0.474)
[1875] (sup=75.780, per=4728.000, score=0.474)
[4568] (sup=49.450, per=4706.000, score=0.474)
[217] (sup=28.380, per=4686.000, score=0.474)
[5772] (sup=84.110, per=4742.000, score=0.474)
[71] (sup=51.420, per=4713.000, score=0.474)
[2478] (sup=64.600, per=4730.000, score=0.474)
[747] (sup=42.300, per=4712.000, score=0.474)
[2768] (sup=73.690, per=4748.000, score=0.473)
[1845] (sup=37.240, per=4712.000, score=0.473)
[4995] (sup=143.140, per=4828.000, score=0.473)
[642] (sup=52.930, per=4738.000, score=0.473)
[4052] (sup=49.900, per=4741.000, score=0.473)
[4241] (sup=30.590, per=4722.000, score=0.473)
[1856] (sup=66.210, per=4765.000, score=0.473)
[2894] (sup=60.720, per=4771.000, score=0.473)
[2383] (sup=35.700, per=4749.000, score=0.473)
[1173] (sup=144.950, per=4859.000, score=0.473)
[691] (sup=73.690, per=4791.000, score=0.473)
[872] (sup=37.040, per=4760.000, score=0.473)
[2138] (sup=45.880, per=4769.000, score=0.473)
[4278] (sup=30.420, per=4757.000, score=0.473)
[3879] (sup=40.990, per=4768.000, score=0.473)
[3762] (sup=58.030, per=4786.000, score=0.473)
[3677] (sup=78.710, per=4810.000, score=0.473)
[1076] (sup=50.400, per=4782.000, score=0.473)
[5234] (sup=28.030, per=4760.000, score=0.473)
[5667] (sup=34.590, per=4768.000, score=0.473)
[2839] (sup=42.970, per=4777.000, score=0.473)
[3753] (sup=41.110, per=4776.000, score=0.473)
[4812] (sup=53.490, per=4789.000, score=0.473)
[121] (sup=42.620, per=4780.000, score=0.473)
[5536] (sup=43.040, per=4784.000, score=0.473)
[2168] (sup=125.750, per=4867.000, score=0.473)
[6575] (sup=29.470, per=4771.000, score=0.473)
[1] (sup=84.230, per=4826.000, score=0.473)
[5560] (sup=25.940, per=4771.000, score=0.473)
[6681] (sup=32.730, per=4778.000, score=0.473)
[2224] (sup=62.330, per=4809.000, score=0.473)
[1516] (sup=41.940, per=4793.000, score=0.473)
[2828] (sup=34.580, per=4790.000, score=0.473)
[447] (sup=57.990, per=4822.000, score=0.473)
[4997] (sup=65.500, per=4833.000, score=0.473)
[1003] (sup=48.910, per=4822.000, score=0.473)
[4068] (sup=55.720, per=4829.000, score=0.473)
[2162] (sup=45.050, per=4821.000, score=0.473)
[2932] (sup=55.130, per=4839.000, score=0.473)
[1577] (sup=61.950, per=4846.000, score=0.473)
[1125] (sup=70.880, per=4858.000, score=0.473)
[3342] (sup=34.250, per=4835.000, score=0.473)
[4238] (sup=50.230, per=4851.000, score=0.473)
[1289] (sup=45.110, per=4849.000, score=0.473)
[455] (sup=74.470, per=4881.000, score=0.473)
[4930] (sup=29.250, per=4838.000, score=0.473)
[3533] (sup=49.820, per=4860.000, score=0.473)
[6344] (sup=69.280, per=4881.000, score=0.473)
[3723] (sup=53.640, per=4867.000, score=0.473)
[1654] (sup=47.410, per=4861.000, score=0.473)
[5176] (sup=24.710, per=4845.000, score=0.473)
[4408] (sup=40.650, per=4861.000, score=0.473)
[3100] (sup=69.040, per=4893.000, score=0.473)
[1055] (sup=79.640, per=4905.000, score=0.473)
[315] (sup=93.490, per=4919.000, score=0.473)
[2818] (sup=59.030, per=4886.000, score=0.473)
[4469] (sup=33.490, per=4861.000, score=0.473)
[2399] (sup=48.050, per=4879.000, score=0.473)
[4970] (sup=64.830, per=4898.000, score=0.473)
[5027] (sup=47.880, per=4894.000, score=0.473)
[2856] (sup=95.750, per=4942.000, score=0.473)
[3807] (sup=55.930, per=4903.000, score=0.473)
[1671] (sup=79.410, per=4928.000, score=0.473)
[1737] (sup=82.350, per=4931.000, score=0.473)
[3736] (sup=107.090, per=4958.000, score=0.472)
[3426] (sup=39.020, per=4893.000, score=0.472)
[1632] (sup=38.150, per=4896.000, score=0.472)
[4221] (sup=61.150, per=4920.000, score=0.472)
[5157] (sup=34.850, per=4895.000, score=0.472)
[5687] (sup=46.920, per=4910.000, score=0.472)
[3785] (sup=38.030, per=4904.000, score=0.472)
[6521] (sup=48.960, per=4915.000, score=0.472)
[2811] (sup=100.850, per=4969.000, score=0.472)
[2416] (sup=39.440, per=4908.000, score=0.472)
[461] (sup=87.050, per=4956.000, score=0.472)
[6256] (sup=37.260, per=4907.000, score=0.472)
[1873] (sup=280.850, per=5152.000, score=0.472)
[2609] (sup=34.520, per=4906.000, score=0.472)
[2167] (sup=52.790, per=4925.000, score=0.472)
[5459] (sup=30.160, per=4903.000, score=0.472)
[3315] (sup=84.150, per=4957.000, score=0.472)
[1446] (sup=40.040, per=4915.000, score=0.472)
[1934] (sup=21.640, per=4901.000, score=0.472)
[69] (sup=108.450, per=4990.000, score=0.472)
[1932] (sup=40.830, per=4924.000, score=0.472)
[6357] (sup=45.540, per=4932.000, score=0.472)
[900] (sup=79.200, per=4967.000, score=0.472)
[2798] (sup=27.530, per=4917.000, score=0.472)
[2620] (sup=31.760, per=4926.000, score=0.472)
[1332] (sup=29.120, per=4930.000, score=0.472)
[798] (sup=44.030, per=4948.000, score=0.472)
[2361] (sup=34.910, per=4944.000, score=0.472)
[2033] (sup=37.720, per=4950.000, score=0.472)
[166] (sup=143.540, per=5056.000, score=0.472)
[3846] (sup=51.790, per=4966.000, score=0.472)
[3086] (sup=48.210, per=4964.000, score=0.472)
[2130] (sup=89.730, per=5010.000, score=0.472)
[4825] (sup=27.430, per=4948.000, score=0.472)
[578] (sup=57.010, per=4979.000, score=0.472)
[1853] (sup=38.660, per=4961.000, score=0.472)
[4326] (sup=34.580, per=4957.000, score=0.472)
[4775] (sup=48.350, per=4977.000, score=0.472)
[7063] (sup=39.050, per=4970.000, score=0.472)
[2927] (sup=52.380, per=4984.000, score=0.472)
[3083] (sup=35.060, per=4969.000, score=0.472)
[2744] (sup=37.690, per=4972.000, score=0.472)
[2497] (sup=46.880, per=4986.000, score=0.472)
[2482] (sup=60.750, per=5001.000, score=0.472)
[4051] (sup=31.590, per=4977.000, score=0.472)
[3812] (sup=37.690, per=4988.000, score=0.472)
[1977] (sup=139.330, per=5090.000, score=0.472)
[1321] (sup=53.150, per=5004.000, score=0.472)
[5557] (sup=37.130, per=4990.000, score=0.472)
[5779] (sup=45.790, per=5000.000, score=0.472)
[2413] (sup=33.780, per=4992.000, score=0.472)
[5148] (sup=40.430, per=4999.000, score=0.472)
[1377] (sup=67.600, per=5028.000, score=0.472)
[431] (sup=44.310, per=5008.000, score=0.472)
[607] (sup=119.050, per=5084.000, score=0.472)
[2676] (sup=24.100, per=4997.000, score=0.472)
[5138] (sup=31.170, per=5008.000, score=0.472)
[4517] (sup=39.070, per=5018.000, score=0.472)
[2426] (sup=152.310, per=5132.000, score=0.472)
[4446] (sup=55.940, per=5036.000, score=0.472)
[2480] (sup=32.340, per=5013.000, score=0.472)
[5753] (sup=33.950, per=5015.000, score=0.472)
[281] (sup=48.660, per=5033.000, score=0.472)
[296] (sup=30.330, per=5016.000, score=0.472)
[849] (sup=83.670, per=5071.000, score=0.472)
[4067] (sup=35.210, per=5028.000, score=0.472)
[906] (sup=79.350, per=5082.000, score=0.472)
[1423] (sup=59.830, per=5073.000, score=0.472)
[5730] (sup=141.410, per=5155.000, score=0.472)
[4069] (sup=27.490, per=5049.000, score=0.472)
[1141] (sup=34.710, per=5059.000, score=0.472)
[5440] (sup=45.290, per=5071.000, score=0.472)
[1777] (sup=91.240, per=5120.000, score=0.471)
[1297] (sup=44.320, per=5074.000, score=0.471)
[3259] (sup=40.100, per=5070.000, score=0.471)
[943] (sup=79.780, per=5111.000, score=0.471)
[1029] (sup=34.390, per=5069.000, score=0.471)
[1625] (sup=79.430, per=5121.000, score=0.471)
[553] (sup=127.800, per=5171.000, score=0.471)
[3080] (sup=34.140, per=5078.000, score=0.471)
[596] (sup=63.270, per=5113.000, score=0.471)
[2209] (sup=195.200, per=5245.000, score=0.471)
[7130] (sup=65.130, per=5117.000, score=0.471)
[1800] (sup=38.110, per=5092.000, score=0.471)
[5323] (sup=34.260, per=5089.000, score=0.471)
[5951] (sup=41.970, per=5097.000, score=0.471)
[7118] (sup=34.090, per=5096.000, score=0.471)
[5896] (sup=34.830, per=5097.000, score=0.471)
[3079] (sup=47.120, per=5112.000, score=0.471)
[2019] (sup=41.670, per=5109.000, score=0.471)
[2879] (sup=71.640, per=5140.000, score=0.471)
[359] (sup=41.810, per=5113.000, score=0.471)
[482] (sup=48.360, per=5123.000, score=0.471)
[817] (sup=55.030, per=5131.000, score=0.471)
[1443] (sup=33.670, per=5110.000, score=0.471)
[891] (sup=41.980, per=5120.000, score=0.471)
[5908] (sup=42.810, per=5122.000, score=0.471)
[1369] (sup=79.770, per=5160.000, score=0.471)
[2710] (sup=63.980, per=5146.000, score=0.471)
[1469] (sup=51.740, per=5134.000, score=0.471)
[2977] (sup=54.200, per=5142.000, score=0.471)
[2085] (sup=80.190, per=5168.000, score=0.471)
[1376] (sup=17.290, per=5108.000, score=0.471)
[174] (sup=42.520, per=5139.000, score=0.471)
[3081] (sup=45.490, per=5142.000, score=0.471)
[5819] (sup=35.280, per=5134.000, score=0.471)
[780] (sup=64.350, per=5172.000, score=0.471)
[1353] (sup=73.290, per=5181.000, score=0.471)
[3789] (sup=32.820, per=5142.000, score=0.471)
[2274] (sup=53.710, per=5165.000, score=0.471)
[4190] (sup=34.440, per=5147.000, score=0.471)
[3128] (sup=41.190, per=5156.000, score=0.471)
[4109] (sup=27.320, per=5150.000, score=0.471)
[3874] (sup=49.550, per=5183.000, score=0.471)
[5497] (sup=51.470, per=5185.000, score=0.471)
[5169] (sup=28.770, per=5165.000, score=0.471)
[2796] (sup=41.870, per=5181.000, score=0.471)
[839] (sup=66.270, per=5206.000, score=0.471)
[4971] (sup=32.000, per=5172.000, score=0.471)
[255] (sup=46.110, per=5189.000, score=0.471)
[7177] (sup=59.140, per=5214.000, score=0.471)
[320] (sup=205.700, per=5369.000, score=0.471)
[1252] (sup=44.390, per=5208.000, score=0.471)
[87] (sup=48.160, per=5215.000, score=0.471)
[963] (sup=44.400, per=5218.000, score=0.471)
[2721] (sup=87.670, per=5270.000, score=0.471)
[753] (sup=36.740, per=5222.000, score=0.471)
[615] (sup=63.480, per=5250.000, score=0.471)
[2665] (sup=42.830, per=5230.000, score=0.471)
[1940] (sup=152.560, per=5343.000, score=0.471)
[3395] (sup=36.290, per=5230.000, score=0.471)
[2735] (sup=29.940, per=5231.000, score=0.471)
[2444] (sup=32.920, per=5239.000, score=0.470)
[5289] (sup=32.240, per=5239.000, score=0.470)
[5783] (sup=111.920, per=5321.000, score=0.470)
[589] (sup=32.710, per=5242.000, score=0.470)
[644] (sup=165.680, per=5377.000, score=0.470)
[2911] (sup=54.350, per=5267.000, score=0.470)
[4583] (sup=54.650, per=5273.000, score=0.470)
[5578] (sup=25.150, per=5244.000, score=0.470)
[5595] (sup=33.720, per=5253.000, score=0.470)
[1338] (sup=40.970, per=5261.000, score=0.470)
[200] (sup=115.320, per=5337.000, score=0.470)
[4216] (sup=33.120, per=5255.000, score=0.470)
[774] (sup=42.590, per=5267.000, score=0.470)
[3277] (sup=98.130, per=5325.000, score=0.470)
[4010] (sup=45.720, per=5273.000, score=0.470)
[513] (sup=35.540, per=5264.000, score=0.470)
[6269] (sup=23.660, per=5258.000, score=0.470)
[26] (sup=45.870, per=5281.000, score=0.470)
[2608] (sup=51.440, per=5289.000, score=0.470)
[2237] (sup=56.040, per=5294.000, score=0.470)
[5729] (sup=117.070, per=5358.000, score=0.470)
[889] (sup=34.850, per=5276.000, score=0.470)
[912] (sup=118.730, per=5368.000, score=0.470)
[1231] (sup=40.590, per=5292.000, score=0.470)
[4569] (sup=34.240, per=5288.000, score=0.470)
[4881] (sup=57.960, per=5324.000, score=0.470)
[4062] (sup=73.260, per=5344.000, score=0.470)
[85] (sup=44.870, per=5320.000, score=0.470)
[132] (sup=31.740, per=5307.000, score=0.470)
[1294] (sup=39.800, per=5326.000, score=0.470)
